V1,V2,V3
-124.19505956786,49.4317073170732,2
-124.178097866307,49.4317073170732,-322
-124.161136164754,49.4317073170732,-289
-124.144174463201,49.4317073170732,-292
-124.127212761648,49.4317073170732,-283
-124.110251060095,49.4317073170732,-279
-124.093289358542,49.4317073170732,-256
-124.076327656989,49.4317073170732,-245
-124.059365955436,49.4317073170732,-240
-124.042404253883,49.4317073170732,-244
-124.02544255233,49.4317073170732,-240
-124.008480850777,49.4317073170732,-240
-123.991519149223,49.4317073170732,-236
-123.97455744767,49.4317073170732,-241
-123.957595746117,49.4317073170732,-233
-123.940634044564,49.4317073170732,-238
-123.923672343011,49.4317073170732,-228
-123.906710641458,49.4317073170732,-236
-123.889748939905,49.4317073170732,-226
-123.872787238352,49.4317073170732,-227
-123.855825536799,49.4317073170732,-215
-123.838863835246,49.4317073170732,-165
-123.821902133693,49.4317073170732,-123
-123.80494043214,49.4317073170732,-108
-123.787978730587,49.4317073170732,-105
-123.771017029034,49.4317073170732,-118
-123.75405532748,49.4317073170732,-128
-123.737093625927,49.4317073170732,-47
-123.720131924374,49.4317073170732,-22
-123.703170222821,49.4317073170732,-12
-123.686208521268,49.4317073170732,-28
-123.669246819715,49.4317073170732,-12
-123.652285118162,49.4317073170732,-10
-123.635323416609,49.4317073170732,7
-123.618361715056,49.4317073170732,32
-123.601400013503,49.4317073170732,124
-123.58443831195,49.4317073170732,169
-123.567476610397,49.4317073170732,286
-123.550514908844,49.4317073170732,286
-123.53355320729,49.4317073170732,217
-123.516591505737,49.4317073170732,180
-123.499629804184,49.4317073170732,121
-123.482668102631,49.4317073170732,12
-123.465706401078,49.4317073170732,1
-123.448744699525,49.4317073170732,0
-123.431782997972,49.4317073170732,-1
-123.414821296419,49.4317073170732,-9
-123.397859594866,49.4317073170732,-1
-123.380897893313,49.4317073170732,0
-123.36393619176,49.4317073170732,1
-123.346974490207,49.4317073170732,114
-123.330012788654,49.4317073170732,141
-123.313051087101,49.4317073170732,26
-123.296089385547,49.4317073170732,-1
-123.279127683994,49.4317073170732,-19
-123.262165982441,49.4317073170732,5
-123.245204280888,49.4317073170732,-1
-123.228242579335,49.4317073170732,197
-123.211280877782,49.4317073170732,832
-123.194319176229,49.4317073170732,1112
-123.177357474676,49.4317073170732,982
-123.160395773123,49.4317073170732,627
-123.14343407157,49.4317073170732,464
-123.126472370017,49.4317073170732,413
-123.109510668464,49.4317073170732,407
-123.092548966911,49.4317073170732,943
-123.075587265358,49.4317073170732,1018
-123.058625563804,49.4317073170732,764
-123.041663862251,49.4317073170732,647
-123.024702160698,49.4317073170732,582
-123.007740459145,49.4317073170732,915
-122.990778757592,49.4317073170732,717
-122.973817056039,49.4317073170732,255
-122.956855354486,49.4317073170732,478
-122.939893652933,49.4317073170732,1029
-122.92293195138,49.4317073170732,868
-122.905970249827,49.4317073170732,999
-122.889008548274,49.4317073170732,764
-122.872046846721,49.4317073170732,176
-122.855085145168,49.4317073170732,1
-122.838123443615,49.4317073170732,314
-122.821161742061,49.4317073170732,975
-122.804200040508,49.4317073170732,819
-122.787238338955,49.4317073170732,672
-122.770276637402,49.4317073170732,298
-122.753314935849,49.4317073170732,202
-122.736353234296,49.4317073170732,746
-122.719391532743,49.4317073170732,857
-122.70242983119,49.4317073170732,771
-122.685468129637,49.4317073170732,914
-122.668506428084,49.4317073170732,1136
-122.651544726531,49.4317073170732,998
-122.634583024978,49.4317073170732,415
-122.617621323425,49.4317073170732,377
-122.600659621872,49.4317073170732,967
-122.583697920318,49.4317073170732,150
-122.566736218765,49.4317073170732,2
-122.549774517212,49.4317073170732,8
-122.532812815659,49.4317073170732,4
-122.515851114106,49.4317073170732,302
-122.498889412553,49.4317073170732,864
-122.481927711,49.4317073170732,992
-125.518072289,49.4146341463415,820
-125.501110587447,49.4146341463415,425
-125.484148885894,49.4146341463415,255
-125.467187184341,49.4146341463415,624
-125.450225482788,49.4146341463415,676
-125.433263781235,49.4146341463415,317
-125.416302079682,49.4146341463415,126
-125.399340378128,49.4146341463415,608
-125.382378676575,49.4146341463415,625
-125.365416975022,49.4146341463415,654
-125.348455273469,49.4146341463415,571
-125.331493571916,49.4146341463415,510
-125.314531870363,49.4146341463415,524
-125.29757016881,49.4146341463415,638
-125.280608467257,49.4146341463415,801
-125.263646765704,49.4146341463415,913
-125.246685064151,49.4146341463415,1026
-125.229723362598,49.4146341463415,970
-125.212761661045,49.4146341463415,911
-125.195799959492,49.4146341463415,957
-125.178838257939,49.4146341463415,731
-125.161876556385,49.4146341463415,291
-125.144914854832,49.4146341463415,253
-125.127953153279,49.4146341463415,490
-125.110991451726,49.4146341463415,301
-125.094029750173,49.4146341463415,215
-125.07706804862,49.4146341463415,238
-125.060106347067,49.4146341463415,244
-125.043144645514,49.4146341463415,217
-125.026182943961,49.4146341463415,186
-125.009221242408,49.4146341463415,186
-124.992259540855,49.4146341463415,175
-124.975297839302,49.4146341463415,185
-124.958336137749,49.4146341463415,251
-124.941374436196,49.4146341463415,754
-124.924412734642,49.4146341463415,1227
-124.907451033089,49.4146341463415,1036
-124.890489331536,49.4146341463415,958
-124.873527629983,49.4146341463415,606
-124.85656592843,49.4146341463415,652
-124.839604226877,49.4146341463415,612
-124.822642525324,49.4146341463415,779
-124.805680823771,49.4146341463415,974
-124.788719122218,49.4146341463415,915
-124.771757420665,49.4146341463415,793
-124.754795719112,49.4146341463415,636
-124.737834017559,49.4146341463415,492
-124.720872316006,49.4146341463415,295
-124.703910614453,49.4146341463415,189
-124.686948912899,49.4146341463415,145
-124.669987211346,49.4146341463415,108
-124.653025509793,49.4146341463415,71
-124.63606380824,49.4146341463415,33
-124.619102106687,49.4146341463415,12
-124.602140405134,49.4146341463415,-8
-124.585178703581,49.4146341463415,-32
-124.568217002028,49.4146341463415,-43
-124.551255300475,49.4146341463415,-65
-124.534293598922,49.4146341463415,-82
-124.517331897369,49.4146341463415,-85
-124.500370195816,49.4146341463415,-68
-124.483408494263,49.4146341463415,-70
-124.46644679271,49.4146341463415,-119
-124.449485091156,49.4146341463415,-167
-124.432523389603,49.4146341463415,-171
-124.41556168805,49.4146341463415,-149
-124.398599986497,49.4146341463415,-129
-124.381638284944,49.4146341463415,-130
-124.364676583391,49.4146341463415,-175
-124.347714881838,49.4146341463415,-216
-124.330753180285,49.4146341463415,-230
-124.313791478732,49.4146341463415,-237
-124.296829777179,49.4146341463415,-260
-124.279868075626,49.4146341463415,-285
-124.262906374073,49.4146341463415,-285
-124.24594467252,49.4146341463415,-288
-124.228982970966,49.4146341463415,-303
-124.212021269413,49.4146341463415,-292
-124.19505956786,49.4146341463415,-220
-124.178097866307,49.4146341463415,-316
-124.161136164754,49.4146341463415,-344
-124.144174463201,49.4146341463415,-333
-124.127212761648,49.4146341463415,-321
-124.110251060095,49.4146341463415,-317
-124.093289358542,49.4146341463415,-299
-124.076327656989,49.4146341463415,-278
-124.059365955436,49.4146341463415,-265
-124.042404253883,49.4146341463415,-252
-124.02544255233,49.4146341463415,-240
-124.008480850777,49.4146341463415,-226
-123.991519149223,49.4146341463415,-221
-123.97455744767,49.4146341463415,-230
-123.957595746117,49.4146341463415,-232
-123.940634044564,49.4146341463415,-232
-123.923672343011,49.4146341463415,-224
-123.906710641458,49.4146341463415,-222
-123.889748939905,49.4146341463415,-221
-123.872787238352,49.4146341463415,-227
-123.855825536799,49.4146341463415,-227
-123.838863835246,49.4146341463415,-208
-123.821902133693,49.4146341463415,-181
-123.80494043214,49.4146341463415,-156
-123.787978730587,49.4146341463415,-139
-123.771017029034,49.4146341463415,-134
-123.75405532748,49.4146341463415,-124
-123.737093625927,49.4146341463415,-95
-123.720131924374,49.4146341463415,-84
-123.703170222821,49.4146341463415,-71
-123.686208521268,49.4146341463415,-46
-123.669246819715,49.4146341463415,-39
-123.652285118162,49.4146341463415,-30
-123.635323416609,49.4146341463415,-24
-123.618361715056,49.4146341463415,-17
-123.601400013503,49.4146341463415,-6
-123.58443831195,49.4146341463415,7
-123.567476610397,49.4146341463415,68
-123.550514908844,49.4146341463415,112
-123.53355320729,49.4146341463415,125
-123.516591505737,49.4146341463415,95
-123.499629804184,49.4146341463415,4
-123.482668102631,49.4146341463415,4
-123.465706401078,49.4146341463415,87
-123.448744699525,49.4146341463415,113
-123.431782997972,49.4146341463415,12
-123.414821296419,49.4146341463415,-1
-123.397859594866,49.4146341463415,1
-123.380897893313,49.4146341463415,123
-123.36393619176,49.4146341463415,94
-123.346974490207,49.4146341463415,141
-123.330012788654,49.4146341463415,282
-123.313051087101,49.4146341463415,85
-123.296089385547,49.4146341463415,-1
-123.279127683994,49.4146341463415,-1
-123.262165982441,49.4146341463415,-1
-123.245204280888,49.4146341463415,102
-123.228242579335,49.4146341463415,585
-123.211280877782,49.4146341463415,990
-123.194319176229,49.4146341463415,1063
-123.177357474676,49.4146341463415,1123
-123.160395773123,49.4146341463415,733
-123.14343407157,49.4146341463415,275
-123.126472370017,49.4146341463415,309
-123.109510668464,49.4146341463415,663
-123.092548966911,49.4146341463415,984
-123.075587265358,49.4146341463415,1161
-123.058625563804,49.4146341463415,1093
-123.041663862251,49.4146341463415,681
-123.024702160698,49.4146341463415,385
-123.007740459145,49.4146341463415,823
-122.990778757592,49.4146341463415,400
-122.973817056039,49.4146341463415,218
-122.956855354486,49.4146341463415,613
-122.939893652933,49.4146341463415,1076
-122.92293195138,49.4146341463415,1065
-122.905970249827,49.4146341463415,814
-122.889008548274,49.4146341463415,525
-122.872046846721,49.4146341463415,133
-122.855085145168,49.4146341463415,90
-122.838123443615,49.4146341463415,426
-122.821161742061,49.4146341463415,913
-122.804200040508,49.4146341463415,873
-122.787238338955,49.4146341463415,313
-122.770276637402,49.4146341463415,259
-122.753314935849,49.4146341463415,575
-122.736353234296,49.4146341463415,713
-122.719391532743,49.4146341463415,652
-122.70242983119,49.4146341463415,1039
-122.685468129637,49.4146341463415,1150
-122.668506428084,49.4146341463415,977
-122.651544726531,49.4146341463415,724
-122.634583024978,49.4146341463415,461
-122.617621323425,49.4146341463415,203
-122.600659621872,49.4146341463415,670
-122.583697920318,49.4146341463415,119
-122.566736218765,49.4146341463415,2
-122.549774517212,49.4146341463415,2
-122.532812815659,49.4146341463415,57
-122.515851114106,49.4146341463415,648
-122.498889412553,49.4146341463415,1017
-122.481927711,49.4146341463415,1096
-125.518072289,49.3975609756098,753
-125.501110587447,49.3975609756098,696
-125.484148885894,49.3975609756098,566
-125.467187184341,49.3975609756098,434
-125.450225482788,49.3975609756098,203
-125.433263781235,49.3975609756098,348
-125.416302079682,49.3975609756098,204
-125.399340378128,49.3975609756098,272
-125.382378676575,49.3975609756098,366
-125.365416975022,49.3975609756098,390
-125.348455273469,49.3975609756098,411
-125.331493571916,49.3975609756098,379
-125.314531870363,49.3975609756098,457
-125.29757016881,49.3975609756098,613
-125.280608467257,49.3975609756098,730
-125.263646765704,49.3975609756098,669
-125.246685064151,49.3975609756098,462
-125.229723362598,49.3975609756098,329
-125.212761661045,49.3975609756098,339
-125.195799959492,49.3975609756098,449
-125.178838257939,49.3975609756098,593
-125.161876556385,49.3975609756098,323
-125.144914854832,49.3975609756098,179
-125.127953153279,49.3975609756098,496
-125.110991451726,49.3975609756098,589
-125.094029750173,49.3975609756098,542
-125.07706804862,49.3975609756098,373
-125.060106347067,49.3975609756098,283
-125.043144645514,49.3975609756098,184
-125.026182943961,49.3975609756098,160
-125.009221242408,49.3975609756098,129
-124.992259540855,49.3975609756098,115
-124.975297839302,49.3975609756098,115
-124.958336137749,49.3975609756098,127
-124.941374436196,49.3975609756098,207
-124.924412734642,49.3975609756098,652
-124.907451033089,49.3975609756098,1153
-124.890489331536,49.3975609756098,1204
-124.873527629983,49.3975609756098,1022
-124.85656592843,49.3975609756098,930
-124.839604226877,49.3975609756098,705
-124.822642525324,49.3975609756098,413
-124.805680823771,49.3975609756098,582
-124.788719122218,49.3975609756098,910
-124.771757420665,49.3975609756098,795
-124.754795719112,49.3975609756098,735
-124.737834017559,49.3975609756098,649
-124.720872316006,49.3975609756098,509
-124.703910614453,49.3975609756098,287
-124.686948912899,49.3975609756098,162
-124.669987211346,49.3975609756098,110
-124.653025509793,49.3975609756098,86
-124.63606380824,49.3975609756098,74
-124.619102106687,49.3975609756098,58
-124.602140405134,49.3975609756098,37
-124.585178703581,49.3975609756098,46
-124.568217002028,49.3975609756098,2
-124.551255300475,49.3975609756098,-6
-124.534293598922,49.3975609756098,-22
-124.517331897369,49.3975609756098,-43
-124.500370195816,49.3975609756098,-11
-124.483408494263,49.3975609756098,-4
-124.46644679271,49.3975609756098,-76
-124.449485091156,49.3975609756098,-146
-124.432523389603,49.3975609756098,-108
-124.41556168805,49.3975609756098,-59
-124.398599986497,49.3975609756098,-51
-124.381638284944,49.3975609756098,-33
-124.364676583391,49.3975609756098,-98
-124.347714881838,49.3975609756098,-161
-124.330753180285,49.3975609756098,-146
-124.313791478732,49.3975609756098,-111
-124.296829777179,49.3975609756098,-164
-124.279868075626,49.3975609756098,-200
-124.262906374073,49.3975609756098,-207
-124.24594467252,49.3975609756098,-194
-124.228982970966,49.3975609756098,-239
-124.212021269413,49.3975609756098,-256
-124.19505956786,49.3975609756098,-277
-124.178097866307,49.3975609756098,-279
-124.161136164754,49.3975609756098,-282
-124.144174463201,49.3975609756098,-281
-124.127212761648,49.3975609756098,-300
-124.110251060095,49.3975609756098,-328
-124.093289358542,49.3975609756098,-321
-124.076327656989,49.3975609756098,-301
-124.059365955436,49.3975609756098,-296
-124.042404253883,49.3975609756098,-278
-124.02544255233,49.3975609756098,-267
-124.008480850777,49.3975609756098,-238
-123.991519149223,49.3975609756098,-231
-123.97455744767,49.3975609756098,-248
-123.957595746117,49.3975609756098,-251
-123.940634044564,49.3975609756098,-248
-123.923672343011,49.3975609756098,-235
-123.906710641458,49.3975609756098,-222
-123.889748939905,49.3975609756098,-215
-123.872787238352,49.3975609756098,-218
-123.855825536799,49.3975609756098,-225
-123.838863835246,49.3975609756098,-229
-123.821902133693,49.3975609756098,-226
-123.80494043214,49.3975609756098,-196
-123.787978730587,49.3975609756098,-164
-123.771017029034,49.3975609756098,-140
-123.75405532748,49.3975609756098,-115
-123.737093625927,49.3975609756098,-113
-123.720131924374,49.3975609756098,-132
-123.703170222821,49.3975609756098,-137
-123.686208521268,49.3975609756098,-171
-123.669246819715,49.3975609756098,-144
-123.652285118162,49.3975609756098,-143
-123.635323416609,49.3975609756098,-95
-123.618361715056,49.3975609756098,-54
-123.601400013503,49.3975609756098,-34
-123.58443831195,49.3975609756098,-35
-123.567476610397,49.3975609756098,-15
-123.550514908844,49.3975609756098,-10
-123.53355320729,49.3975609756098,15
-123.516591505737,49.3975609756098,-8
-123.499629804184,49.3975609756098,11
-123.482668102631,49.3975609756098,1
-123.465706401078,49.3975609756098,33
-123.448744699525,49.3975609756098,-3
-123.431782997972,49.3975609756098,-1
-123.414821296419,49.3975609756098,7
-123.397859594866,49.3975609756098,289
-123.380897893313,49.3975609756098,499
-123.36393619176,49.3975609756098,198
-123.346974490207,49.3975609756098,85
-123.330012788654,49.3975609756098,49
-123.313051087101,49.3975609756098,-9
