"Vessel"	"StratumID"	"GPSIndex"	"GpsT.UTC"	"GpsT.PST"	"Latitude"	"Longitude"	"Speed"	"Heading"	"Status"	"Final.T.ID"	"ONSEQ_ID"	"Platform"	"Port.Obs"	"Stbd.Obs"	"E_Instr"	"Data"	"Port.BE"	"Stbd.BE"	"Port.Vis"	"Bf"	"Stbd.Vis"	"Swell"	"Glare"	"L.G.Limit"	"R.G.Limit"	"CloudCover"	"Precip"	"Temp.C."
"MB"	"NA"	6245	2021-02-10 19:02:56	2021-02-10 11:02:56	48.25881	-123.432776666667	9.73	275.64	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6246	2021-02-10 19:03:05	2021-02-10 11:03:05	48.2588633333333	-123.433381666667	9.61	278.26	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6247	2021-02-10 19:03:15	2021-02-10 11:03:15	48.25889	-123.434061666667	9.83	270.3	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6248	2021-02-10 19:03:25	2021-02-10 11:03:25	48.2589233333333	-123.434733333333	9.49	275.42	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6249	2021-02-10 19:03:35	2021-02-10 11:03:35	48.2589716666667	-123.4354	9.59	279.62	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6250	2021-02-10 19:03:45	2021-02-10 11:03:45	48.25905	-123.436063333333	9.63	279.78	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6251	2021-02-10 19:03:55	2021-02-10 11:03:55	48.2591183333333	-123.436726666667	9.59	278.8	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6252	2021-02-10 19:04:05	2021-02-10 11:04:05	48.2591833333333	-123.437391666667	9.62	276.6	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6253	2021-02-10 19:04:15	2021-02-10 11:04:15	48.259245	-123.438055	9.76	275.76	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6254	2021-02-10 19:04:25	2021-02-10 11:04:25	48.259275	-123.438715	9.67	272.87	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6255	2021-02-10 19:04:35	2021-02-10 11:04:35	48.2592766666667	-123.439383333333	9.53	266.78	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6256	2021-02-10 19:04:45	2021-02-10 11:04:45	48.25926	-123.440051666667	9.31	268.7	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6257	2021-02-10 19:04:55	2021-02-10 11:04:55	48.2592866666667	-123.440705	9.48	278.42	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6258	2021-02-10 19:05:05	2021-02-10 11:05:05	48.25932	-123.441358333333	9.38	274.31	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6259	2021-02-10 19:05:15	2021-02-10 11:05:15	48.2593283333333	-123.442016666667	9.22	268.18	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6260	2021-02-10 19:05:25	2021-02-10 11:05:25	48.2593183333333	-123.442678333333	9.45	267.84	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6261	2021-02-10 19:05:35	2021-02-10 11:05:35	48.2593133333333	-123.443333333333	9.44	271.15	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6262	2021-02-10 19:05:45	2021-02-10 11:05:45	48.25934	-123.443995	9.43	274.35	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6263	2021-02-10 19:05:55	2021-02-10 11:05:55	48.2593683333333	-123.444655	9.81	272.62	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6264	2021-02-10 19:06:05	2021-02-10 11:06:05	48.25937	-123.445333333333	9.77	271.71	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6265	2021-02-10 19:06:11	2021-02-10 11:06:11	48.2593733333333	-123.445746666667	9.68	271.71	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6266	2021-02-10 19:06:21	2021-02-10 11:06:21	48.2593883333333	-123.446423333333	9.65	272.45	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6267	2021-02-10 19:06:26	2021-02-10 11:06:26	48.2593966666667	-123.446761666667	9.52	273.94	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6268	2021-02-10 19:06:35	2021-02-10 11:06:35	48.2594383333333	-123.447371666667	9.6	276.57	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6269	2021-02-10 19:06:45	2021-02-10 11:06:45	48.2595083333333	-123.448045	9.84	281.59	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6270	2021-02-10 19:06:55	2021-02-10 11:06:55	48.2596033333333	-123.448708333333	9.67	282.73	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6271	2021-02-10 19:07:05	2021-02-10 11:07:05	48.259675	-123.449378333333	9.78	277.61	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6272	2021-02-10 19:07:15	2021-02-10 11:07:15	48.2596916666667	-123.450038333333	9.59	271.65	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6273	2021-02-10 19:07:25	2021-02-10 11:07:25	48.2597216666667	-123.450711666667	9.7	274.88	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6274	2021-02-10 19:07:35	2021-02-10 11:07:35	48.259755	-123.451386666667	9.65	273.41	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6275	2021-02-10 19:07:45	2021-02-10 11:07:45	48.2597666666667	-123.45207	9.91	270.33	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6276	2021-02-10 19:07:55	2021-02-10 11:07:55	48.2597616666667	-123.45275	9.57	271.99	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6277	2021-02-10 19:08:05	2021-02-10 11:08:05	48.2597633333333	-123.453426666667	9.75	270.48	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6278	2021-02-10 19:08:15	2021-02-10 11:08:15	48.25976	-123.454108333333	9.88	272.6	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6279	2021-02-10 19:08:25	2021-02-10 11:08:25	48.25973	-123.454793333333	10.05	263.04	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6280	2021-02-10 19:08:35	2021-02-10 11:08:35	48.259675	-123.455471666667	9.92	266.23	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6281	2021-02-10 19:08:45	2021-02-10 11:08:45	48.2596516666667	-123.456156666667	9.89	272.79	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6282	2021-02-10 19:08:55	2021-02-10 11:08:55	48.2596616666667	-123.456843333333	9.76	272.7	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6283	2021-02-10 19:09:05	2021-02-10 11:09:05	48.2596716666667	-123.457533333333	9.74	270.55	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6284	2021-02-10 19:09:11	2021-02-10 11:09:11	48.259665	-123.457948333333	9.77	273.19	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6285	2021-02-10 19:09:21	2021-02-10 11:09:21	48.2596966666667	-123.458641666667	9.99	277.92	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6286	2021-02-10 19:09:31	2021-02-10 11:09:31	48.2597216666667	-123.45932	9.6	272.88	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6287	2021-02-10 19:09:35	2021-02-10 11:09:35	48.259725	-123.459588333333	9.45	270.37	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6288	2021-02-10 19:09:45	2021-02-10 11:09:45	48.2597416666667	-123.460255	9.44	275.39	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6289	2021-02-10 19:09:55	2021-02-10 11:09:55	48.2597833333333	-123.460923333333	9.61	275.12	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6290	2021-02-10 19:10:05	2021-02-10 11:10:05	48.2597833333333	-123.461601666667	9.71	266.73	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6291	2021-02-10 19:10:15	2021-02-10 11:10:15	48.259785	-123.462278333333	9.79	272.78	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6292	2021-02-10 19:10:25	2021-02-10 11:10:25	48.2598066666667	-123.462961666667	9.71	276.09	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6293	2021-02-10 19:10:35	2021-02-10 11:10:35	48.259865	-123.463656666667	9.71	271.8	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6294	2021-02-10 19:10:45	2021-02-10 11:10:45	48.2598683333333	-123.464343333333	9.86	271.36	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6295	2021-02-10 19:10:55	2021-02-10 11:10:55	48.2599	-123.465038333333	10.29	277.12	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6296	2021-02-10 19:11:05	2021-02-10 11:11:05	48.25995	-123.465735	10.01	275.84	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6297	2021-02-10 19:11:15	2021-02-10 11:11:15	48.2599633333333	-123.466423333333	10.02	275.4	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6298	2021-02-10 19:11:25	2021-02-10 11:11:25	48.2600316666667	-123.467101666667	9.71	285.37	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6299	2021-02-10 19:11:35	2021-02-10 11:11:35	48.2602683333333	-123.467685	10.1	316.17	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6300	2021-02-10 19:11:41	2021-02-10 11:11:41	48.260495	-123.467938333333	10.36	328.98	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6301	2021-02-10 19:11:51	2021-02-10 11:11:51	48.2609266666667	-123.46826	10.59	333.77	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6302	2021-02-10 19:12:01	2021-02-10 11:12:01	48.2613633333333	-123.468616666667	10.79	332.77	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6303	2021-02-10 19:12:05	2021-02-10 11:12:05	48.2615366666667	-123.468756666667	10.52	331.98	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6304	2021-02-10 19:12:15	2021-02-10 11:12:15	48.261975	-123.469085	10.54	332.69	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6305	2021-02-10 19:12:25	2021-02-10 11:12:25	48.2624116666667	-123.469441666667	10.62	328.93	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6306	2021-02-10 19:12:26	2021-02-10 11:12:26	48.262455	-123.46948	10.81	331.49	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6307	2021-02-10 19:12:35	2021-02-10 11:12:35	48.2628433333333	-123.469806666667	10.88	331.13	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6308	2021-02-10 19:12:45	2021-02-10 11:12:45	48.26326	-123.470198333333	10.65	326.2	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6309	2021-02-10 19:12:55	2021-02-10 11:12:55	48.2636633333333	-123.470618333333	10.74	324.89	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6310	2021-02-10 19:13:05	2021-02-10 11:13:05	48.2640533333333	-123.471058333333	10.74	321.33	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6311	2021-02-10 19:13:15	2021-02-10 11:13:15	48.2644266666667	-123.471545	10.39	318.76	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6312	2021-02-10 19:13:25	2021-02-10 11:13:25	48.2647966666667	-123.472025	10.42	320.26	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6313	2021-02-10 19:13:35	2021-02-10 11:13:35	48.2651733333333	-123.4725	10.48	319.74	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6314	2021-02-10 19:13:45	2021-02-10 11:13:45	48.2655416666667	-123.472985	10.88	320.76	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6315	2021-02-10 19:13:55	2021-02-10 11:13:55	48.2659166666667	-123.473461666667	10.65	319.85	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6316	2021-02-10 19:14:05	2021-02-10 11:14:05	48.2662783333333	-123.473956666667	10.58	316	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6317	2021-02-10 19:14:15	2021-02-10 11:14:15	48.2665883333333	-123.474521666667	10.48	304.62	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6318	2021-02-10 19:14:25	2021-02-10 11:14:25	48.2667983333333	-123.475173333333	10.26	289.8	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6319	2021-02-10 19:14:35	2021-02-10 11:14:35	48.26689	-123.475883333333	10.28	276.32	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6320	2021-02-10 19:14:45	2021-02-10 11:14:45	48.26691	-123.476528333333	10.12	269.12	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6321	2021-02-10 19:14:55	2021-02-10 11:14:55	48.2669583333333	-123.47732	10.43	276.33	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6322	2021-02-10 19:15:05	2021-02-10 11:15:05	48.267005	-123.478046666667	10.22	274.64	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6323	2021-02-10 19:15:15	2021-02-10 11:15:15	48.2670583333333	-123.478756666667	9.94	285.74	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6324	2021-02-10 19:15:25	2021-02-10 11:15:25	48.2672716666667	-123.47938	10.21	308.06	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
"MB"	"NA"	6325	2021-02-10 19:15:26	2021-02-10 11:15:26	48.2673016666667	-123.479435	10.32	310.94	"ON"	"39"	24	"Bo"	"CMcMillan"	"EKeppel"	"7x50 Fujinons"	"LSpaven"	NA	NA	"G&E"	3	"G&E"	"No swell"	"None"	NA	NA	"75% to 99%"	"Clear"	NA
