"Vessel"	"GPSIndex"	"GpsT.UTC"	"GpsT"	"Latitude"	"Longitude"	"Speed"	"Heading"	"Status"	"Final.T.ID"	"ONSEQ_ID"	"Platform"	"Port.Obs"	"Stbd.Obs"	"E_Instr"	"Data"	"Port.Vis"	"Bf"	"Stbd.Vis"	"Swell"	"Glare"	"L.G.Limit"	"R.G.Limit"	"CloudCover"	"Precip"	"iteration"
"MB"	7464	2021-07-11 18:02:37	2021-07-11 11:02:37	48.43676	-124.354903333333	10.59	341.15	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	3	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7465	2021-07-11 18:02:47	2021-07-11 11:02:47	48.4372416666667	-124.355118333333	10.75	343.27	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	3	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7466	2021-07-11 18:02:57	2021-07-11 11:02:57	48.4377116666667	-124.355355	10.46	343.1	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	3	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7467	2021-07-11 18:03:07	2021-07-11 11:03:07	48.4381783333333	-124.355533333333	10.87	344.14	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	3	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7468	2021-07-11 18:03:17	2021-07-11 11:03:17	48.43866	-124.355736666667	11.11	341.03	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	3	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7469	2021-07-11 18:03:27	2021-07-11 11:03:27	48.4391266666667	-124.355968333333	10.77	342.48	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	3	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7470	2021-07-11 18:03:37	2021-07-11 11:03:37	48.43958	-124.356146666667	10.51	346.42	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	3	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7471	2021-07-11 18:03:41	2021-07-11 11:03:41	48.439765	-124.356211666667	10.63	346.61	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	3	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7472	2021-07-11 18:03:47	2021-07-11 11:03:47	48.4400433333333	-124.356335	9.86	344.31	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	3	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7473	2021-07-11 18:03:57	2021-07-11 11:03:57	48.4405033333333	-124.356543333333	10.23	344.33	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	3	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7474	2021-07-11 18:04:07	2021-07-11 11:04:07	48.4409066666667	-124.356773333333	10.49	336.67	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7475	2021-07-11 18:04:17	2021-07-11 11:04:17	48.4414066666667	-124.357083333333	10.88	337.97	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7476	2021-07-11 18:04:27	2021-07-11 11:04:27	48.4418566666667	-124.35737	10.66	335.63	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7477	2021-07-11 18:04:37	2021-07-11 11:04:37	48.442305	-124.357658333333	10.83	336.13	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7478	2021-07-11 18:04:47	2021-07-11 11:04:47	48.4427583333333	-124.357926666667	10.28	341.16	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7479	2021-07-11 18:04:57	2021-07-11 11:04:57	48.44321	-124.358156666667	10.54	342.81	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7480	2021-07-11 18:05:07	2021-07-11 11:05:07	48.4436666666667	-124.358343333333	10.46	345.77	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7481	2021-07-11 18:05:17	2021-07-11 11:05:17	48.4441433333333	-124.358471666667	10.54	350.62	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7482	2021-07-11 18:05:27	2021-07-11 11:05:27	48.4446083333333	-124.358643333333	10.91	342.96	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7483	2021-07-11 18:05:37	2021-07-11 11:05:37	48.44507	-124.358863333333	10.37	342.31	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7484	2021-07-11 18:05:47	2021-07-11 11:05:47	48.44554	-124.359085	10.54	344.92	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7485	2021-07-11 18:05:57	2021-07-11 11:05:57	48.446	-124.359275	10.6	346.53	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7486	2021-07-11 18:06:07	2021-07-11 11:06:07	48.4464583333333	-124.359485	10.27	342.67	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7487	2021-07-11 18:06:17	2021-07-11 11:06:17	48.4469183333333	-124.359711666667	10.58	339.4	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7488	2021-07-11 18:06:27	2021-07-11 11:06:27	48.4473633333333	-124.359965	10.55	336.31	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7489	2021-07-11 18:06:37	2021-07-11 11:06:37	48.4478016666667	-124.360236666667	10.18	339.46	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7490	2021-07-11 18:06:47	2021-07-11 11:06:47	48.448255	-124.36042	10.11	346.02	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7491	2021-07-11 18:06:57	2021-07-11 11:06:57	48.4487216666667	-124.360571666667	9.83	346.11	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7492	2021-07-11 18:07:07	2021-07-11 11:07:07	48.44918	-124.36077	10.65	343.26	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7493	2021-07-11 18:07:17	2021-07-11 11:07:17	48.4496466666667	-124.361001666667	10.53	342.01	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7494	2021-07-11 18:07:27	2021-07-11 11:07:27	48.450095	-124.361201666667	9.03	345.94	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7495	2021-07-11 18:07:37	2021-07-11 11:07:37	48.4505466666667	-124.361395	10.36	341.28	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7496	2021-07-11 18:07:47	2021-07-11 11:07:47	48.4509566666667	-124.361541666667	10.25	350.31	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7497	2021-07-11 18:07:57	2021-07-11 11:07:57	48.4514666666667	-124.3617	10.32	345.42	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7498	2021-07-11 18:08:07	2021-07-11 11:08:07	48.4519216666667	-124.361908333333	10.4	342.54	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7499	2021-07-11 18:08:17	2021-07-11 11:08:17	48.4523716666667	-124.362191666667	10.37	333.19	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7500	2021-07-11 18:08:27	2021-07-11 11:08:27	48.4528066666667	-124.362475	10.59	336.51	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7501	2021-07-11 18:08:37	2021-07-11 11:08:37	48.45327	-124.36273	10.91	340.66	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7502	2021-07-11 18:08:41	2021-07-11 11:08:41	48.45345	-124.362838333333	10.89	335.77	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7503	2021-07-11 18:08:47	2021-07-11 11:08:47	48.4537183333333	-124.363023333333	10.34	336.39	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7504	2021-07-11 18:08:57	2021-07-11 11:08:57	48.4541633333333	-124.36334	10.52	337.8	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7505	2021-07-11 18:09:07	2021-07-11 11:09:07	48.4546183333333	-124.363595	10.06	340.97	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7506	2021-07-11 18:09:17	2021-07-11 11:09:17	48.45508	-124.363795	10.2	346.58	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7507	2021-07-11 18:09:27	2021-07-11 11:09:27	48.4555383333333	-124.363993333333	10.85	338.98	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7508	2021-07-11 18:09:37	2021-07-11 11:09:37	48.455985	-124.364265	10.26	337.93	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7509	2021-07-11 18:09:47	2021-07-11 11:09:47	48.4564433333333	-124.364525	10.53	338.35	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7510	2021-07-11 18:09:57	2021-07-11 11:09:57	48.4568983333333	-124.364795	10.99	335.47	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7511	2021-07-11 18:10:07	2021-07-11 11:10:07	48.457355	-124.365048333333	10.34	338.41	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7512	2021-07-11 18:10:17	2021-07-11 11:10:17	48.457815	-124.365296666667	10.4	340.05	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7513	2021-07-11 18:10:27	2021-07-11 11:10:27	48.4582833333333	-124.365511666667	10.92	343.72	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7514	2021-07-11 18:10:37	2021-07-11 11:10:37	48.458755	-124.365666666667	10.58	354.06	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7515	2021-07-11 18:10:47	2021-07-11 11:10:47	48.4592316666667	-124.365835	10.68	343.19	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7516	2021-07-11 18:10:57	2021-07-11 11:10:57	48.45971	-124.366076666667	11.11	340.89	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7517	2021-07-11 18:11:07	2021-07-11 11:11:07	48.4601883333333	-124.366345	10.72	339.7	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7518	2021-07-11 18:11:17	2021-07-11 11:11:17	48.4606633333333	-124.366618333333	11.14	339.51	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7519	2021-07-11 18:11:27	2021-07-11 11:11:27	48.4611416666667	-124.366875	10.69	341.81	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7520	2021-07-11 18:11:37	2021-07-11 11:11:37	48.4616166666667	-124.367148333333	10.76	338.56	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7521	2021-07-11 18:11:47	2021-07-11 11:11:47	48.4620866666667	-124.3674	10.65	341.1	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7522	2021-07-11 18:11:57	2021-07-11 11:11:57	48.4625433333333	-124.367663333333	10.41	339.49	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7523	2021-07-11 18:12:07	2021-07-11 11:12:07	48.46299	-124.36793	10.77	338.96	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7524	2021-07-11 18:12:17	2021-07-11 11:12:17	48.463445	-124.368213333333	10.54	337.53	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7525	2021-07-11 18:12:27	2021-07-11 11:12:27	48.463905	-124.368466666667	10.93	341.7	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7526	2021-07-11 18:12:37	2021-07-11 11:12:37	48.4643566666667	-124.36873	10.88	337.17	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7527	2021-07-11 18:12:48	2021-07-11 11:12:48	48.4648566666667	-124.369038333333	9.85	339.36	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7528	2021-07-11 18:12:58	2021-07-11 11:12:58	48.465305	-124.36935	10.79	334.54	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"G&E"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7529	2021-07-11 18:13:08	2021-07-11 11:13:08	48.4657583333333	-124.369671666667	10.29	336.78	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7530	2021-07-11 18:13:18	2021-07-11 11:13:18	48.4662216666667	-124.36995	10.57	339.7	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7531	2021-07-11 18:13:28	2021-07-11 11:13:28	48.466675	-124.370206666667	10.53	340.04	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7532	2021-07-11 18:13:38	2021-07-11 11:13:38	48.4671283333333	-124.370453333333	10.72	339.85	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7533	2021-07-11 18:13:41	2021-07-11 11:13:41	48.467265	-124.37053	10.49	339.52	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7534	2021-07-11 18:13:48	2021-07-11 11:13:48	48.4675816666667	-124.370705	10.46	341.34	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7535	2021-07-11 18:13:58	2021-07-11 11:13:58	48.4680216666667	-124.370978333333	10.23	336.82	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7536	2021-07-11 18:14:08	2021-07-11 11:14:08	48.4684766666667	-124.371225	10.3	339.11	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7537	2021-07-11 18:14:18	2021-07-11 11:14:18	48.4689383333333	-124.371483333333	10.63	336.35	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7538	2021-07-11 18:14:28	2021-07-11 11:14:28	48.4693816666667	-124.37177	10.51	336.38	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7539	2021-07-11 18:14:38	2021-07-11 11:14:38	48.4698266666667	-124.372071666667	10.76	334.65	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7540	2021-07-11 18:14:48	2021-07-11 11:14:48	48.47028	-124.372395	10.93	333.29	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7541	2021-07-11 18:14:58	2021-07-11 11:14:58	48.4707216666667	-124.37271	10.37	333.88	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7542	2021-07-11 18:15:08	2021-07-11 11:15:08	48.471165	-124.373046666667	10.9	332.86	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7543	2021-07-11 18:15:18	2021-07-11 11:15:18	48.4715933333333	-124.373395	10.92	331.8	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7544	2021-07-11 18:15:28	2021-07-11 11:15:28	48.47204	-124.373723333333	10.45	335.86	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7545	2021-07-11 18:15:38	2021-07-11 11:15:38	48.4724916666667	-124.374003333333	10.63	340.1	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7546	2021-07-11 18:15:48	2021-07-11 11:15:48	48.4729433333333	-124.374235	10.71	340.77	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7547	2021-07-11 18:15:58	2021-07-11 11:15:58	48.4733983333333	-124.374448333333	10.59	346.95	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7548	2021-07-11 18:16:08	2021-07-11 11:16:08	48.473885	-124.37462	10.58	345.44	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7549	2021-07-11 18:16:18	2021-07-11 11:16:18	48.4743516666667	-124.374846666667	10.84	339.81	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7550	2021-07-11 18:16:28	2021-07-11 11:16:28	48.47481	-124.375088333333	10.77	338.7	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7551	2021-07-11 18:16:38	2021-07-11 11:16:38	48.4752683333333	-124.375313333333	10.7	344.21	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7552	2021-07-11 18:16:48	2021-07-11 11:16:48	48.475685	-124.375526666667	10.58	339.03	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7553	2021-07-11 18:16:58	2021-07-11 11:16:58	48.4761983333333	-124.375856666667	10.82	334.66	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
"MB"	7554	2021-07-11 18:17:08	2021-07-11 11:17:08	48.476655	-124.376135	10.67	336.51	"ON"	"29"	34	"Bo"	"SHrushowy"	"EKeppel"	"Bi"	"LSpaven"	"Moderate"	2	"G&E"	"Low <1 m"	"None"	NA	NA	"100%"	"Clear"	12
